"from_EX_lys__L_e","to_EX_lys__L_e","undir_EX_lys__L_e","ID","Name","Equation","ExEquation","Balance","Boundary","GRR","Type","Flux","ec-code","rhea","kegg.reaction","bigg.reaction","reactome.reaction","sbo","biocyc","seed.reaction","sabiork","metanetx.reaction","Reduced Cost"
10,10,10,"MOADSUx","MoaD sulfuration (nadh, assumed)","iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c","IscS with bound sulfur + MoaD Protein with bound AMP + Nicotinamide adenine dinucleotide - reduced --> AMP C10H12N5O7P + IscS sulfur acceptor protein + MoaD Protein with thiocarboxylate + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS13190 and Y7U_RS04080","reaction",0,,,,"MOADSUx",,"SBO:0000176",,,,"MNXR101682",-0.0000000000000000065052130349130266
10,10,10,"NACODA","N-acetylornithine deacetylase","acg5sa_c + h2o_c --> ac_c + glu5sa_c","N-Acetyl-L-glutamate 5-semialdehyde + H2O H2O --> Acetate + L-Glutamate 5-semialdehyde","{}",0,"Y7U_RS17245","reaction",0,,"30505|30503|30504|30506",,"NACODA",,"SBO:0000176",,"rxn08968",,"MNXR101860",-0.00000000000000011102230246251565
10,10,10,"HACD2","3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)","3ohcoa_c + h_c + nadh_c <=> 3hhcoa_c + nad_c","3-Oxohexanoyl-CoA + H+ + Nicotinamide adenine dinucleotide - reduced <=> (S)-3-Hydroxyhexanoyl-CoA + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS17835 or Y7U_RS12250","reaction",0,"1.1.1.35|1.1.1.211","31145|31144|31143|31146","R04748","HACD2","R-DDI-77323|R-ATH-77323|R-RNO-77323|R-DRE-77323|R-SSC-77323|R-BTA-77323|R-HSA-77323|R-MMU-77323|R-OSA-77323|R-TGU-77323|R-CEL-77323|R-GGA-77323|R-XTR-77323|R-CFA-77323","SBO:0000176","META:RXN-12570","rxn03249","4404","MNXR100543",-0
∞,∞,∞,"NTP3pp","Nucleoside-triphosphatase (GTP) (periplasm)","gtp_p + h2o_p --> gdp_p + h_p + pi_p","GTP C10H12N5O14P3 + H2O H2O --> GDP C10H12N5O11P2 + H+ + Phosphate","{}",0,"Y7U_RS05095","reaction",0,"3.6.1.5|3.6.5.5|3.6.1.15|3.6.5.3|3.6.5.1|3.6.5.2|3.6.5.6|3.6.5.4","19669|19671|19672|19670","R00335","NTP3pp",,"SBO:0000176","META:RXN0-5462","rxn00241","816","MNXR102043",0
8,8,8,"MTHFC","Methenyltetrahydrofolate cyclohydrolase","h2o_c + methf_c <=> 10fthf_c + h_c","H2O H2O + 5,10-Methenyltetrahydrofolate <=> 10-Formyltetrahydrofolate + H+","{}",0,"Y7U_RS02710","reaction",0,"3.5.4.9|1.5.1.15","23701|23700|23702|23703","R01655","MTHFC","R-DRE-6801462|R-SCE-6801462|R-OSA-6801462|R-SSC-6801462|R-ATH-6801462|R-MMU-6801462|R-RNO-6801462|R-CFA-6801462|R-DDI-6801462|R-GGA-6801462|R-HSA-6801462|R-TGU-6801462|R-BTA-6801462|R-DME-6801462|R-XTR-6801462","SBO:0000176",,"rxn01211","74","MNXR101748",-0.00000000000000002883606240631551
10,10,10,"MOAT","3-deoxy-D-manno-octulosonic acid transferase","ckdo_c + lipidA_c --> cmp_c + h_c + kdolipid4_c","CMP-3-deoxy-D-manno-octulosonate + 2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate --> CMP C9H12N3O8P + H+ + KDO-lipid IV(A)","{}",0,"Y7U_RS18950","reaction",0,"2.4.99.12","28067|28068|28066|28069","R04658","MOAT",,"SBO:0000176","META:KDOTRANS-RXN","rxn03182",,"MNXR101683",-0.0000000000000004440892098500626
10,10,10,"HACD7","3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)","3ohdcoa_c + h_c + nadh_c <=> 3hhdcoa_c + nad_c","3-Oxohexadecanoyl-CoA + H+ + Nicotinamide adenine dinucleotide - reduced <=> (S)-3-Hydroxyhexadecanoyl-CoA + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS17835 or Y7U_RS12250","reaction",0,"1.1.1.35|1.1.1.211","31161|31160|31162|31159","R04737","HACD7","R-TGU-77303|R-CEL-77303|R-BTA-77303|R-MMU-77303|R-RNO-77303|R-SSC-77303|R-CFA-77303|R-HSA-77303|R-XTR-77303|R-GGA-77303|R-DME-77303","SBO:0000176","META:RXN-14271","rxn03239","4393","MNXR100548",0.0000000000000003526281480875592
8,8,8,"MOCOS","Molybdenum cofactor synthase","2.0 h_c + mobd_c + mptamp_c --> amp_c + cu2_c + h2o_c + moco_c","2.0 H+ + Molybdate + Adenylated molybdopterin --> AMP C10H12N5O7P + Copper + H2O H2O + Molybdenum cofactor","{}",0,"Y7U_RS04300","reaction",0,,,,"MOCOS",,"SBO:0000176",,,,"MNXR138626",0.0000000000000004440892098500626
12,12,12,"MSO3abcpp","Methanesulfonate transport via ABC system (periplasm)","atp_c + h2o_c + mso3_p --> adp_c + h_c + mso3_c + pi_c","ATP C10H12N5O13P3 + H2O H2O + Methanesulfonate --> ADP C10H12N5O10P2 + H+ + Methanesulfonate + Phosphate","{}",0,"Y7U_RS04860 and Y7U_RS04845 and Y7U_RS04850","reaction",0,,,,"MSO3abcpp",,"SBO:0000185",,"rxn05621|rxn08959",,"MNXR101741",-0.05925925925925894
12,12,12,"NMNDA","Nicotinamide-nucleotide amidase","h2o_c + nmn_c --> nh4_c + nicrnt_c","H2O H2O + NMN C11H14N2O8P --> Ammonium + Nicotinate D-ribonucleotide","{}",0,"","reaction",-0.0000000000000032743364806339504,"3.5.1.42","12402|12400|12403|12401","R02322","NMNDA",,"SBO:0000176","META:NMNAMIDOHYDRO-RXN","rxn01669",,"MNXR101969",0
12,12,12,"NMNN","NMN nucleosidase","h2o_c + nmn_c --> h_c + ncam_c + r5p_c","H2O H2O + NMN C11H14N2O8P --> H+ + Nicotinamide + Alpha-D-Ribose 5-phosphate","{}",0,"","reaction",0,"3.2.2.14",,,"NMNN",,"SBO:0000176",,,,"MNXR101971",-0.0000000000000002499305209055219
12,12,12,"NMNt7pp","NMN transport via NMN glycohydrolase (periplasm)","h2o_c + nmn_p --> h_c + ncam_c + r5p_c","H2O H2O + NMN C11H14N2O8P --> H+ + Nicotinamide + Alpha-D-Ribose 5-phosphate","{}",0,"","reaction",0,"3.2.2.14",,,"NMNt7pp",,"SBO:0000185",,,,"MNXR101974",-0.00000000000000011102230246251565
8,8,8,"MOGDS","Molybdopterin guanine dinucleotide synthase","gtp_c + h_c + moco_c --> mocogdp_c + ppi_c","GTP C10H12N5O14P3 + H+ + Molybdenum cofactor --> Molybdopterin guanine dinucleotide + Diphosphate","{}",0,"Y7U_RS17780 or (Y7U_RS17780 and Y7U_RS17785)","reaction",0,,,,"MOGDS",,"SBO:0000176",,,,"MNXR138629",-2.0888888888888886
8,8,8,"MTHFD","Methylenetetrahydrofolate dehydrogenase (NADP)","mlthf_c + nadp_c <=> methf_c + nadph_c","5,10-Methylenetetrahydrofolate + Nicotinamide adenine dinucleotide phosphate <=> 5,10-Methenyltetrahydrofolate + Nicotinamide adenine dinucleotide phosphate - reduced","{}",0,"Y7U_RS02710","reaction",0,"1.5.1.5","22814|22813|22815|22812","R01220","MTHFD",,"SBO:0000176",,,,"MNXR101749",-0.00000000000000008346716329298439
10,10,10,"MOAT2","3-deoxy-D-manno-octulosonic acid transferase","ckdo_c + kdolipid4_c --> cmp_c + h_c + kdo2lipid4_c","CMP-3-deoxy-D-manno-octulosonate + KDO-lipid IV(A) --> CMP C9H12N3O8P + H+ + KDO(2)-lipid IV(A)","{}",0,"Y7U_RS18950","reaction",0,"2.4.99.13","28063|28062|28065|28064","R05074|R06285","MOAT2",,"SBO:0000176","META:KDOTRANS2-RXN","rxn03439",,"MNXR101684",0.0000000000000013322676295501878
∞,∞,∞,"NOVBCNtex","Novobiocin transport via diffusion (extracellular to periplasm)","novbcn_e <=> novbcn_p","Novobiocin <=> Novobiocin","{}",0,"s0001","reaction",0,,"35178|35176|35175|35177",,"NOVBCNtex",,"SBO:0000185",,,,"MNXR102008",0
10,10,10,"NOtpp","NO transport (diffusion)","no_p <=> no_c","Nitric oxide <=> Nitric oxide","{}",0,"s0001","reaction",0,,,,"NOtpp",,"SBO:0000185",,,,"MNXR101998",0
8,8,8,"NI2abcpp","Nickle (Ni+2) ABC transporter (periplasm)","atp_c + h2o_c + ni2_c --> adp_c + h_c + ni2_p + pi_c","ATP C10H12N5O13P3 + H2O H2O + Nickel --> ADP C10H12N5O10P2 + H+ + Nickel + Phosphate","{}",0,"Y7U_RS19855","reaction",0,"3.6.3.24","15560#2|15559#2|15557#2|15558#2",,"NI2abcpp",,"SBO:0000185",,,,"MNXR101955",-0.059259259259258915
8,8,8,"NI2tpp","Nickel (+2) transport in via permease (no H+)","ni2_p --> ni2_c","Nickel --> Nickel","{}",0,"Y7U_RS17975","reaction",0,,"29833|29831|29834|29832",,"NI2tpp",,"SBO:0000185","META:TRANS-RXN-141B",,,"MNXR101958",0
8,8,8,"NI2t3pp","Nickle (Ni+2) transport out via proton antiport (periplasm)","h_p + ni2_c --> h_c + ni2_p","H+ + Nickel --> H+ + Nickel","{}",0,"Y7U_RS17465 or Y7U_RS03910","reaction",0,,,,"NI2t3pp",,"SBO:0000185",,,,"MNXR101956",-0.014814814814814848
10,10,10,"MOAT3C","3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis)","ckdo_c + phphhlipa_c --> cmp_c + h_c + kphphhlipa_c","CMP-3-deoxy-D-manno-octulosonate + Phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA --> CMP C9H12N3O8P + H+ + Kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA","{}",0,"Y7U_RS18995","reaction",0,,,,"MOAT3C",,"SBO:0000176",,"rxn08954",,"MNXR101686",0
8,8,8,"MPTS","Molybdopterin synthase","cpmp_c + cu2_c + 2.0 moadcosh_c --> 5.0 h_c + 2.0 moadcoo_c + mpt_c","Cyclic pyranopterin monophosphate + Copper + 2.0 MoaD Protein with thiocarboxylate --> 5.0 H+ + 2.0 MoaD Protein with carboxylate + Molybdopterin","{}",0,"Y7U_RS04080 and Y7U_RS04085","reaction",0,,,,"MPTS",,"SBO:0000176",,,,"MNXR143253",-0.000000000000000004336808689942018
8,8,8,"MOCDS","Molybdopterin cytidine dinucleotide synthase","ctp_c + h_c + moco_c --> mococdp_c + ppi_c","CTP C9H12N3O14P3 + H+ + Molybdenum cofactor --> Molybdopterin cytosine dinucleotide + Diphosphate","{}",0,"Y7U_RS14945","reaction",0,,,,"MOCDS",,"SBO:0000176",,,,"MNXR138625",-1.4666666666666641
8,8,8,"MOBDabcpp","Molybdate transport via ABC system (periplasm)","atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c","ATP C10H12N5O13P3 + H2O H2O + Molybdate --> ADP C10H12N5O10P2 + H+ + Molybdate + Phosphate","{}",0,"(Y7U_RS03970 and Y7U_RS03985 and Y7U_RS03980) or (Y7U_RS12675 and Y7U_RS12685 and Y7U_RS12680 and Y7U_RS17455) or (Y7U_RS12675 and Y7U_RS12690 and Y7U_RS12685 and Y7U_RS12680)","reaction",0,"3.6.3.29","22020#1|22023#1|22021#1|22022#1",,"MOBDabcpp",,"SBO:0000185","META:3.6.3.29-RXN|META:ABC-19-RXN","rxn05619|rxn08955",,"MNXR101689",-0.04444444444444401
8,8,8,"MOHMT","3-methyl-2-oxobutanoate hydroxymethyltransferase","3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c","3-Methyl-2-oxobutanoate + H2O H2O + 5,10-Methylenetetrahydrofolate --> 2-Dehydropantoate + 5,6,7,8-Tetrahydrofolate","{}",0,"Y7U_RS00680","reaction",0,"2.1.2.11","11824|11827|11825|11826","R01226","MOHMT",,"SBO:0000176",,,,"MNXR101702",0
12,12,12,"NTP10","Nucleoside-triphosphatase (ITP)","h2o_c + itp_c --> h_c + idp_c + pi_c","H2O H2O + ITP C10H11N4O14P3 --> H+ + IDP C10H11N4O11P2 + Phosphate","{}",0,"Y7U_RS21655 or Y7U_RS22910","reaction",0,"3.6.1|3.6.1.5","28331|28332|28333|28330","R00719","NTP10",,"SBO:0000176","META:RXN0-5073","rxn00513","1090","MNXR100892",-0.059259259259258415
∞,∞,∞,"NOVBCNtpp","Novobiocin transport via TolC system","h_p + novbcn_p --> h_c + novbcn_e","H+ + Novobiocin --> H+ + Novobiocin","{}",0,"(Y7U_RS02380 and Y7U_RS02375 and Y7U_RS15735) or (Y7U_RS02380 and Y7U_RS12870 and Y7U_RS15735)","reaction",0,,,,"NOVBCNtpp",,"SBO:0000185",,,,"MNXR102009",-0.014814814814814848
10,10,10,"MPTAT","Molybdopterin adenylyltransferase","atp_c + h_c + mpt_c --> mptamp_c + ppi_c","ATP C10H12N5O13P3 + H+ + Molybdopterin --> Adenylated molybdopterin + Diphosphate","{}",0,"Y7U_RS00050","reaction",0,"2.7.7.75","31333|31334|31332|31331","R09726","MPTAT",,"SBO:0000176","META:RXN-8344",,,"MNXR101730",-0.07407407407407217
8,8,8,"GTHS","Glutathione synthetase","atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c","ATP C10H12N5O13P3 + Gamma-L-Glutamyl-L-cysteine + Glycine --> ADP C10H12N5O10P2 + Reduced glutathione + H+ + Phosphate","{}",0,"Y7U_RS15290","reaction",0,"6.3.2.3","13558|13557|13560|13559","R00497","GTHS","R-RNO-174394|R-DDI-174394|R-SSC-174394|R-SCE-174394|R-TGU-174394|R-PFA-174394|R-CFA-174394|R-DRE-174394|R-DME-174394|R-ATH-174394|R-GGA-174394|R-HSA-174394|R-CEL-174394|R-MMU-174394|R-OSA-174394|R-XTR-174394|R-SPO-174394|R-BTA-174394","SBO:0000176","META:GLUTATHIONE-SYN-RXN","rxn00351","927","MNXR100450",0
10,10,10,"MPTSS","Molybdopterin synthase sulfurylase","atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c","ATP C10H12N5O13P3 + H+ + MoaD Protein with carboxylate --> MoaD Protein with bound AMP + Diphosphate","{}",0,"Y7U_RS04295","reaction",0,,,,"MPTSS",,"SBO:0000176",,,,"MNXR101736",-0.19999999999999726
8,8,8,"MPTG","Murein polymerizing transglycosylase","2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c","2.0 Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala --> 2.0 H+ + Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain) + 2.0 Undecaprenyl diphosphate","{}",0,"(Y7U_RS20220 and Y7U_RS05585) or (Y7U_RS00760 and Y7U_RS05585) or (Y7U_RS05585 and Y7U_RS13135)","reaction",0,,,,"MPTG",,"SBO:0000185",,,,"MNXR143249",0.0000000000000017763568394002505
20,20,20,"MSAR","Malonic semialdehyde reductase","h_c + msa_c + nadph_c --> 3hpp_c + nadp_c","H+ + Malonate semialdehyde + Nicotinamide adenine dinucleotide phosphate - reduced --> 3-Hydroxypropanoate + Nicotinamide adenine dinucleotide phosphate","{}",0,"Y7U_RS05250 or Y7U_RS08085","reaction",0,"1.1.1.298|1.1.1.-","26439|26438|26441|26440","R09289","MSAR",,"SBO:0000176","META:RXN-8974",,"12224","MNXR101737",-0.2222222222222229
10,10,10,"NTP3","Nucleoside-triphosphatase (GTP)","gtp_c + h2o_c --> gdp_c + h_c + pi_c","GTP C10H12N5O14P3 + H2O H2O --> GDP C10H12N5O11P2 + H+ + Phosphate","{}",0,"Y7U_RS21655","reaction",0,"3.6.1.5|3.6.5.5|3.6.1.15|3.6.5.3|3.6.5.1|3.6.5.2|3.6.5.6|3.6.5.4","19669|19671|19672|19670","R00335","NTP3",,"SBO:0000176","META:RXN0-5462","rxn00241","816","MNXR102043",-0.0592592592592589
10,10,10,"NTP11","Nucleoside-triphosphatase (dITP)","ditp_c + h2o_c --> didp_c + h_c + pi_c","DITP(4-) + H2O H2O --> DIDP; 2'-deoxyinosine-5'-diphosphate(3-) + H+ + Phosphate","{}",0,"Y7U_RS22910","reaction",0,,"30862|30860|30859|30861",,"NTP11",,"SBO:0000176",,"rxn09011",,"MNXR102040",0
12,12,12,"NTP12","Nucleoside-triphosphatase (XTP)","h2o_c + xtp_c --> h_c + pi_c + xdp_c","H2O H2O + XTP --> H+ + Phosphate + XDP","{}",0,"Y7U_RS22910","reaction",0,"3.6.1","28406|28409|28407|28408",,"NTP12",,"SBO:0000176","META:RXN0-5074","rxn09012",,"MNXR102041",0
8,8,8,"NI2uabcpp","Nickel transport via ABC system (uptake, periplasm)","atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c","ATP C10H12N5O13P3 + H2O H2O + Nickel --> ADP C10H12N5O10P2 + H+ + Nickel + Phosphate","{}",0,"(Y7U_RS19820 and Y7U_RS19815 and Y7U_RS19810 and Y7U_RS19805 and Y7U_RS19800) or Y7U_RS22060","reaction",0,"3.6.3.24","15557#1|15558#1|15560#1|15559#1",,"NI2uabcpp",,"SBO:0000185","META:ABC-20-RXN|META:3.6.3.24-RXN",,,"MNXR101959",-0.059259259259258915
8,8,8,"MTHFR2","5,10-methylenetetrahydrofolate reductase (NADH)","2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c","2.0 H+ + 5,10-Methylenetetrahydrofolate + Nicotinamide adenine dinucleotide - reduced --> 5-Methyltetrahydrofolate + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS17330","reaction",0,"1.5.1.20","19822|19823|19821|19824","R07168","MTHFR2",,"SBO:0000176",,,,"MNXR101751",0.00000000000000023418766925686896
8,8,8,"MTRPOX","N-methyltryptophan oxidase","Nmtrp_c + h2o_c + o2_c --> fald_c + h2o2_c + trp__L_c","N-Methyltryptophan + H2O H2O + O2 O2 --> Formaldehyde + Hydrogen peroxide + L-Tryptophan","{}",0,"Y7U_RS05535","reaction",0,"1.5.3.2","28009|28008|28006|28007",,"MTRPOX",,"SBO:0000176","META:RXN0-301","rxn08965","7294","MNXR101761",0.00000000000000005551115123125783
8,8,8,"NADH9","NADH dehydrogenase (demethylmenaquinone-8 & 0 protons)","2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c","2-Demethylmenaquinone 8 + H+ + Nicotinamide adenine dinucleotide - reduced --> 2-Demethylmenaquinol 8 + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS05785","reaction",0,,"30509|30510|30508|30507",,"NADH9",,"SBO:0000176",,"rxn08976",,"MNXR101876",-0.04444444444444505
12,12,12,"NNAM","Nicotinamidase","h2o_c + ncam_c --> nac_c + nh4_c","H2O H2O + Nicotinamide --> Nicotinate + Ammonium","{}",0,"Y7U_RS09270","reaction",0,"3.5.1.19","14545|14547|14546|14548","R01268","NNAM",,"SBO:0000176","META:NICOTINAMID-RXN","rxn00938",,"MNXR101977",-0.11851851851851672
10,10,10,"GTPCI","GTP cyclohydrolase I","gtp_c + h2o_c --> ahdt_c + for_c + h_c","GTP C10H12N5O14P3 + H2O H2O --> 2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate + Formate + H+","{}",0,"Y7U_RS11250","reaction",0,"3.5.4.16","17476|17473|17474|17475","R00424","GTPCI","R-ATH-1474146|R-TGU-1474146|R-DRE-1474146|R-DDI-1474146|R-XTR-1474146|R-DME-1474146|R-MMU-1474146|R-CEL-1474146|R-PFA-1474146|R-RNO-1474146|R-HSA-1474146|R-BTA-1474146|R-SPO-1474146|R-GGA-1474146|R-OSA-1474146|R-CFA-1474146|R-SCE-1474146","SBO:0000176","META:GTP-CYCLOHYDRO-I-RXN","rxn00299|rxn11232","9177","MNXR100453",-1.9851851851851854
10,10,10,"NHFRBO","NADH:flavorubredoxin oxidoreductase","h_c + nadh_c + 2.0 no_c --> h2o_c + n2o_c + nad_c","H+ + Nicotinamide adenine dinucleotide - reduced + 2.0 Nitric oxide --> H2O H2O + Nitrous oxide + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS14085 and Y7U_RS14090","reaction",0,"1.7.1.14","29610|29609|29607|29608","R02492","NHFRBO",,"SBO:0000176","META:RXN-14138",,,"MNXR101954",-0.20740740740740798
14,14,14,"NMNAT","Nicotinamide-nucleotide adenylyltransferase","atp_c + h_c + nmn_c --> nad_c + ppi_c","ATP C10H12N5O13P3 + H+ + NMN C11H14N2O8P --> Nicotinamide adenine dinucleotide + Diphosphate","{}",0,"Y7U_RS22885 or Y7U_RS03330","reaction",0.0000000000000032743364806339496,"2.7.7.18|2.7.7.1","21361|21362|21360|21363","R00137","NMNAT","R-ATH-8939959|R-DRE-8939959|R-TGU-8939959|R-RNO-8939959|R-HSA-8939959|R-XTR-8939959|R-CFA-8939959|R-GGA-8939959|R-DDI-8939959|R-MMU-8939959|R-SSC-8939959|R-SCE-8939959|R-OSA-8939959|R-BTA-8939959|R-SPO-8939959|R-CEL-8939959","SBO:0000176","META:2.7.7.1-RXN","rxn00105","706","MNXR95841",0.0000000000000003391384395534658
14,14,14,"NADDP","NAD diphosphatase","h2o_c + nad_c --> amp_c + 2.0 h_c + nmn_c","H2O H2O + Nicotinamide adenine dinucleotide --> AMP C10H12N5O7P + 2.0 H+ + NMN C11H14N2O8P","{}",0,"Y7U_RS17045 or Y7U_RS12620","reaction",0,"3.6.1.22|3.6.1.9","11802|11800|11801|11803","R00103","NADDP",,"SBO:0000176","META:NADPYROPHOSPHAT-RXN","rxn00076|rxn05823","684","MNXR101861",-0.059259259259258026
12,12,12,"NNDMBRT","Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase","dmbzid_c + nicrnt_c --> 5prdmbz_c + h_c + nac_c","5,6-Dimethylbenzimidazole + Nicotinate D-ribonucleotide --> N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole + H+ + Nicotinate","{}",0,"Y7U_RS10410","reaction",0,"2.4.2.21","11196|11197|11199|11198","R04148","NNDMBRT",,"SBO:0000176","META:DMBPPRIBOSYLTRANS-RXN","rxn02897",,"MNXR101979",0
8,8,8,"NADH18pp","NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm)","2dmmq8_c + 4.0 h_c + nadh_c --> 2dmmql8_c + 3.0 h_p + nad_c","2-Demethylmenaquinone 8 + 4.0 H+ + Nicotinamide adenine dinucleotide - reduced --> 2-Demethylmenaquinol 8 + 3.0 H+ + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS11920 and Y7U_RS11925 and Y7U_RS11930 and Y7U_RS11935 and Y7U_RS11940 and Y7U_RS11945 and Y7U_RS11950 and Y7U_RS11955 and Y7U_RS11960 and Y7U_RS11965 and Y7U_RS11970 and Y7U_RS11975 and Y7U_RS11980","reaction",0,"1.6.5.3",,,"NADH18pp",,"SBO:0000185",,"rxn08974",,"MNXR101866",-0.0000000000000004787510544980925
12,12,12,"NNATr","Nicotinate-nucleotide adenylyltransferase","atp_c + h_c + nicrnt_c <=> dnad_c + ppi_c","ATP C10H12N5O13P3 + H+ + Nicotinate D-ribonucleotide <=> Deamino-NAD+ + Diphosphate","{}",0,"Y7U_RS03330","reaction",0,"2.7.7.18|2.7.7.1","22863|22861|22862|22860","R03005","NNATr","R-MMU-197235|R-SCE-200474|R-BTA-200512|R-TGU-197235|R-TGU-200512|R-DDI-197235|R-HSA-200512|R-HSA-200474|R-ATH-197235|R-BTA-197235|R-HSA-197235|R-CEL-197235|R-ATH-200512|R-CFA-200512|R-RNO-197235|R-XTR-197235|R-DME-200512|R-XTR-200512|R-TGU-200474|R-MMU-200512|R-DDI-200512|R-SCE-200512|R-BTA-200474|R-RNO-200474|R-SCE-197235|R-OSA-200512|R-CFA-197235|R-ATH-200474|R-SSC-200512|R-SPO-197235|R-SPO-200474|R-GGA-200474|R-GGA-197235|R-SPO-200512|R-DME-200474|R-SSC-200474|R-OSA-197235|R-OSA-200474|R-RNO-200512|R-DRE-197235|R-GGA-200512|R-MMU-200474|R-CFA-200474|R-DRE-200474|R-DDI-200474|R-SSC-197235|R-DRE-200512","SBO:0000176","META:NICONUCADENYLYLTRAN-RXN","rxn02155","2857","MNXR101978",0
14,14,14,"NMNPtpp","NMN permease (periplasm)","nmn_p --> nmn_c","NMN C11H14N2O8P --> NMN C11H14N2O8P","{}",0,"Y7U_RS03905","reaction",0,,"28485|28483|28482|28484",,"NMNPtpp",,"SBO:0000185",,"rxn08997|rxn08995|rxn10181",,"MNXR101972",0
10,10,10,"NNDPR","Nicotinate-nucleotide diphosphorylase (carboxylating)","2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c","2.0 H+ + 5-Phospho-alpha-D-ribose 1-diphosphate + Quinolinate --> CO2 CO2 + Nicotinate D-ribonucleotide + Diphosphate","{}",0,"Y7U_RS00555","reaction",0,"2.4.2.19","12735|12733|12734|12736","R03348","NNDPR","R-CFA-197268|R-HSA-197268|R-SSC-197268|R-RNO-197268|R-XTR-197268|R-MMU-197268|R-ATH-197268|R-OSA-197268|R-SCE-197268|R-BTA-197268|R-DDI-197268|R-TGU-197268","SBO:0000176","META:QUINOPRIBOTRANS-RXN","rxn02402","3155","MNXR101980",-0.00000000000000011102230246251565
14,14,14,"NO3R1bpp","Nitrate reductase (Ubiquinol-8)","no3_p + q8h2_c --> h2o_p + no2_p + q8_c","Nitrate + Ubiquinol-8 --> H2O H2O + Nitrite + Ubiquinone-8","{}",0,"(Y7U_RS11510 and Y7U_RS11525) and Y7U_RS11505 and Y7U_RS11520 and Y7U_RS11515","reaction",0,,"29126|29125|29123|29124",,"NO3R1bpp",,"SBO:0000185",,"rxn09000",,"MNXR101987",-0.05925925925925939
12,12,12,"NTD7","5'-nucleotidase (AMP)","amp_c + h2o_c --> adn_c + pi_c","AMP C10H12N5O7P + H2O H2O --> Adenosine + Phosphate","{}",0,"Y7U_RS14265","reaction",0,"3.1.3.5","29376|29378|29375|29377","R00183","NTD7","R-CFA-109415|R-XTR-109415|R-GGA-109415|R-DRE-109415|R-BTA-109415|R-SSC-109415|R-HSA-109415|R-RNO-109415|R-TGU-109415|R-MMU-109415","SBO:0000176","META:AMP-DEPHOSPHORYLATION-RXN","rxn00132","295","MNXR102037",-0.0000000000000004308254065432832
8,8,8,"NADPHQR4","NADPH Quinone Reductase (2-Demethylmenaquinone-8)","2dmmq8_c + h_c + nadph_c --> 2dmmql8_c + nadp_c","2-Demethylmenaquinone 8 + H+ + Nicotinamide adenine dinucleotide phosphate - reduced --> 2-Demethylmenaquinol 8 + Nicotinamide adenine dinucleotide phosphate","{}",0,"Y7U_RS15700","reaction",0,,"30511|30513|30514|30512",,"NADPHQR4",,"SBO:0000176",,"rxn08979",,"MNXR101893",-0.07407407407407504
14,14,14,"NO2t2rpp","Nitrite transport in via proton symport, reversible (periplasm)","h_p + no2_p <=> h_c + no2_c","H+ + Nitrite <=> H+ + Nitrite","{}",0,"Y7U_RS20360 or Y7U_RS06395","reaction",0,,,,"NO2t2rpp",,"SBO:0000185",,"rxn05625|rxn08998",,"MNXR101984",-0
